match_id,season,round_label,round_number,date,is_final,team,opposition_team,player_id,full_name,player_key,jersey_number,raw_position,display_position,tries,position_method,source_url,source,team_short,opposition_short
2025076,2025,Round 13,13,2025-05-30,False,Wigan,Salford,,J. Farrimond,farrimond,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Salford
2025076,2025,Round 13,13,2025-05-30,False,Wigan,Salford,,A. Keighran,keighran,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Salford
2025076,2025,Round 13,13,2025-05-30,False,Salford,Wigan,,N. Connell,connell,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,Wigan
2025077,2025,Round 13,13,2025-05-31,False,Hull FC,Catalans,,W. Pryce,pryce,,FB,FB,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Catalans
2025077,2025,Round 13,13,2025-05-31,False,Hull FC,Catalans,,T. Briscoe,briscoe,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Catalans
2025077,2025,Round 13,13,2025-05-31,False,Hull FC,Catalans,,H. Ese’ese,eseese,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Catalans
2025077,2025,Round 13,13,2025-05-31,False,Hull FC,Catalans,,D. Litten,litten,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Catalans
2025077,2025,Round 13,13,2025-05-31,False,Hull FC,Catalans,,L. Martin,martin,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Catalans
2025078,2025,Round 13,13,2025-05-31,False,Leeds,Wakefield Trinity,,J. Connor,connor,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Wakefield
2025078,2025,Round 13,13,2025-05-31,False,Leeds,Wakefield Trinity,,R. Lumb,lumb,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Wakefield
2025078,2025,Round 13,13,2025-05-31,False,Leeds,Wakefield Trinity,,H. Newman,newman,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Wakefield
2025078,2025,Round 13,13,2025-05-31,False,Wakefield Trinity,Leeds,,M. Jowitt,jowitt,,FE,FE,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Leeds
2025078,2025,Round 13,13,2025-05-31,False,Wakefield Trinity,Leeds,,L. Walmsley,walmsley,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Leeds
2025079,2025,Round 14,14,2025-06-13,False,Castleford,Hull FC,,T. Amone,amone,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Hull FC
2025079,2025,Round 14,14,2025-06-13,False,Castleford,Hull FC,,D. Asi,asi,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Hull FC
2025079,2025,Round 14,14,2025-06-13,False,Castleford,Hull FC,,I. Senior,senior,,LW,LW,1,ambiguous surname; season modal start,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Hull FC
2025079,2025,Round 14,14,2025-06-13,False,Castleford,Hull FC,,L. Senior,senior,,LW,LW,1,ambiguous surname; season modal start,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Castleford,Hull FC
2025079,2025,Round 14,14,2025-06-13,False,Hull FC,Castleford,,L. Martin,martin,,LW,LW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Castleford
2025079,2025,Round 14,14,2025-06-13,False,Hull FC,Castleford,,H. Barron,barron,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Castleford
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,J. Batchelor,batchelor,,R2R,R2R,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,M. Lewis,lewis,,FE,FE,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,S. Sue,sue,,PR,PR,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,N. Booth,booth,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,J. Broadbent,broadbent,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,T. Davies,davies,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,T. May,may,,HLF,HLF,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,K. Tanginoa,tanginoa,,R2R,R2R,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Hull KR,Catalans,,J. Whitbread,whitbread,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Catalans
2025080,2025,Round 14,14,2025-06-13,False,Catalans,Hull KR,,L. Keary,keary,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Hull KR
2025081,2025,Round 14,14,2025-06-14,False,Leeds,Warrington,,C. Smith,smith,,LK,LK,2,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Warrington
2025081,2025,Round 14,14,2025-06-14,False,Leeds,Warrington,,J. Connor,connor,,HLF,HLF,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Warrington
2025081,2025,Round 14,14,2025-06-14,False,Leeds,Warrington,,B. Croft,croft,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Warrington
2025081,2025,Round 14,14,2025-06-14,False,Leeds,Warrington,,M. Gannon,gannon,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Warrington
2025081,2025,Round 14,14,2025-06-14,False,Leeds,Warrington,,T. Holroyd,holroyd,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Warrington
2025081,2025,Round 14,14,2025-06-14,False,Warrington,Leeds,,B. Currie,currie,,LK,LK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Leeds
2025081,2025,Round 14,14,2025-06-14,False,Warrington,Leeds,,J. Thewlis,thewlis,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Leeds
2025082,2025,Round 14,14,2025-06-14,False,Wigan,Huddersfield,,J. Farrimond,farrimond,,FE,FE,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Huddersfield
2025082,2025,Round 14,14,2025-06-14,False,Wigan,Huddersfield,,J. Field,field,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Huddersfield
2025082,2025,Round 14,14,2025-06-14,False,Wigan,Huddersfield,,L. Marshall,marshall,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Huddersfield
2025082,2025,Round 14,14,2025-06-14,False,Huddersfield,Wigan,,G. Flanagan Jr,flanagan jr,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Wigan
2025082,2025,Round 14,14,2025-06-14,False,Huddersfield,Wigan,,J. Greenwood,greenwood,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Wigan
2025082,2025,Round 14,14,2025-06-14,False,Huddersfield,Wigan,,G. King,king,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Wigan
2025083,2025,Round 14,14,2025-06-15,False,Leigh,Wakefield Trinity,,D. Armstrong,armstrong,,FB,FB,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Wakefield
2025083,2025,Round 14,14,2025-06-15,False,Leigh,Wakefield Trinity,,D. McIntosh,mcintosh,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Wakefield
2025083,2025,Round 14,14,2025-06-15,False,Leigh,Wakefield Trinity,,J. Ofahengaue,ofahengaue,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Wakefield
2025083,2025,Round 14,14,2025-06-15,False,Wakefield Trinity,Leigh,,C. Hall,hall,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Leigh
2025083,2025,Round 14,14,2025-06-15,False,Wakefield Trinity,Leigh,,M. Jowitt,jowitt,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Leigh
2025083,2025,Round 14,14,2025-06-15,False,Wakefield Trinity,Leigh,,O. Pratt,pratt,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Leigh
2025084,2025,Round 14,14,2025-06-15,False,St Helens,Salford,,K. Feldt,feldt,,RW,RW,4,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Salford
2025084,2025,Round 14,14,2025-06-15,False,St Helens,Salford,,H. Robertson,robertson,,RC,RC,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Salford
2025084,2025,Round 14,14,2025-06-15,False,St Helens,Salford,,O. Dagnall,dagnall,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Salford
2025084,2025,Round 14,14,2025-06-15,False,St Helens,Salford,,C. Sironen,sironen,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Salford
2025084,2025,Round 14,14,2025-06-15,False,St Helens,Salford,,A. Walmsley,walmsley,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Salford
2025084,2025,Round 14,14,2025-06-15,False,Salford,St Helens,,S. Hill,hill,,PR,PR,1,ambiguous surname; season modal start,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,St Helens
2025085,2025,Round 15,15,2025-06-19,False,Hull KR,Castleford,,N. Booth,booth,,LW,LW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025085,2025,Round 15,15,2025-06-19,False,Hull KR,Castleford,,J. Broadbent,broadbent,,LC,LC,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025085,2025,Round 15,15,2025-06-19,False,Hull KR,Castleford,,T. Davies,davies,,RW,RW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025085,2025,Round 15,15,2025-06-19,False,Hull KR,Castleford,,P. Hiku,hiku,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025085,2025,Round 15,15,2025-06-19,False,Hull KR,Castleford,,A. Mourgue,mourgue,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025085,2025,Round 15,15,2025-06-19,False,Hull KR,Castleford,,J. Whitbread,whitbread,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Castleford
2025086,2025,Round 15,15,2025-06-20,False,St Helens,Leeds,,D. Cross,cross,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Leeds
2025086,2025,Round 15,15,2025-06-20,False,St Helens,Leeds,,O. Dagnall,dagnall,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Leeds
2025086,2025,Round 15,15,2025-06-20,False,St Helens,Leeds,,T. Sailor,sailor,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,St Helens,Leeds
2025086,2025,Round 15,15,2025-06-20,False,Leeds,St Helens,,R. Lumb,lumb,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,St Helens
2025087,2025,Round 15,15,2025-06-20,False,Wakefield Trinity,Wigan,,C. Faatili,faatili,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Wigan
2025087,2025,Round 15,15,2025-06-20,False,Wakefield Trinity,Wigan,,J. Griffin,griffin,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Wigan
2025087,2025,Round 15,15,2025-06-20,False,Wakefield Trinity,Wigan,,T. Johnstone,johnstone,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Wigan
2025087,2025,Round 15,15,2025-06-20,False,Wigan,Wakefield Trinity,,J. Field,field,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Wakefield
2025087,2025,Round 15,15,2025-06-20,False,Wigan,Wakefield Trinity,,A. Keighran,keighran,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wigan,Wakefield
2025088,2025,Round 15,15,2025-06-21,False,Huddersfield,Warrington,,J. Gagai,gagai,,RW,RW,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Warrington
2025088,2025,Round 15,15,2025-06-21,False,Huddersfield,Warrington,,J. Bibby,bibby,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Warrington
2025088,2025,Round 15,15,2025-06-21,False,Huddersfield,Warrington,,T. Milne,milne,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Huddersfield,Warrington
2025088,2025,Round 15,15,2025-06-21,False,Warrington,Huddersfield,,T. King,king,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Huddersfield
2025088,2025,Round 15,15,2025-06-21,False,Warrington,Huddersfield,,M. Sneyd,sneyd,,HLF,HLF,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Huddersfield
2025088,2025,Round 15,15,2025-06-21,False,Warrington,Huddersfield,,J. Thewlis,thewlis,,RW,RW,1,ambiguous surname; season modal start,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Huddersfield
2025089,2025,Round 15,15,2025-06-21,False,Leigh,Catalans,,D. Armstrong,armstrong,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025089,2025,Round 15,15,2025-06-21,False,Leigh,Catalans,,K. Brand,brand,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025089,2025,Round 15,15,2025-06-21,False,Leigh,Catalans,,T. Niu,niu,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025089,2025,Round 15,15,2025-06-21,False,Leigh,Catalans,,J. Ofahengaue,ofahengaue,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Catalans
2025089,2025,Round 15,15,2025-06-21,False,Catalans,Leigh,,T. Makinson,makinson,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leigh
2025089,2025,Round 15,15,2025-06-21,False,Catalans,Leigh,,T. Pangai Junior,pangai junior,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Leigh
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,H. Barron,barron,,RW,RW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,T. Briscoe,briscoe,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,C. Cust,cust,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,S. Eseh,eseh,,PR,PR,1,documented role override for interchange scorer,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,Z. Hardaker,hardaker,,L2R,L2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,D. Litten,litten,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Hull FC,Salford,,L. Martin,martin,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull FC,Salford
2025090,2025,Round 15,15,2025-06-22,False,Salford,Hull FC,,C. Hankinson,hankinson,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Salford,Hull FC
2025091,2025,Round 16,16,2025-06-27,False,Hull KR,Wakefield Trinity,,T. Davies,davies,,RW,RW,3,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Wakefield
2025091,2025,Round 16,16,2025-06-27,False,Hull KR,Wakefield Trinity,,J. Burgess,burgess,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Wakefield
2025091,2025,Round 16,16,2025-06-27,False,Hull KR,Wakefield Trinity,,P. Hiku,hiku,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Wakefield
2025091,2025,Round 16,16,2025-06-27,False,Hull KR,Wakefield Trinity,,M. Lewis,lewis,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Hull KR,Wakefield
2025091,2025,Round 16,16,2025-06-27,False,Wakefield Trinity,Hull KR,,C. Hall,hall,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Hull KR
2025091,2025,Round 16,16,2025-06-27,False,Wakefield Trinity,Hull KR,,T. Johnstone,johnstone,,LW,LW,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Wakefield,Hull KR
2025092,2025,Round 16,16,2025-06-27,False,Leeds,Leigh,,H. Newman,newman,,RC,RC,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Leigh
2025092,2025,Round 16,16,2025-06-27,False,Leeds,Leigh,,K. Watkins,watkins,,L2R,L2R,2,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Leigh
2025092,2025,Round 16,16,2025-06-27,False,Leeds,Leigh,,T. Holroyd,holroyd,,PR,PR,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Leigh
2025092,2025,Round 16,16,2025-06-27,False,Leeds,Leigh,,L. Miller,miller,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Leigh
2025092,2025,Round 16,16,2025-06-27,False,Leeds,Leigh,,M. Oledzki,oledzki,,PR,PR,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Leigh
2025092,2025,Round 16,16,2025-06-27,False,Leeds,Leigh,,C. Smith,smith,,LK,LK,1,interchange; season modal starting position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leeds,Leigh
2025092,2025,Round 16,16,2025-06-27,False,Leigh,Leeds,,K. Brand,brand,,LW,LW,3,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Leeds
2025092,2025,Round 16,16,2025-06-27,False,Leigh,Leeds,,U. Hanley,hanley,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Leeds
2025092,2025,Round 16,16,2025-06-27,False,Leigh,Leeds,,I. Liu,liu,,LK,LK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Leeds
2025092,2025,Round 16,16,2025-06-27,False,Leigh,Leeds,,G. O’Brien,obrien,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Leigh,Leeds
2025093,2025,Round 16,16,2025-06-28,False,Catalans,Huddersfield,,A. Da Costa,da costa,,HK,HK,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025093,2025,Round 16,16,2025-06-28,False,Catalans,Huddersfield,,L. Darrélatour,darrelatour,,LC,LC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025093,2025,Round 16,16,2025-06-28,False,Catalans,Huddersfield,,L. Keary,keary,,FE,FE,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025093,2025,Round 16,16,2025-06-28,False,Catalans,Huddersfield,,C. Martin,martin,,RC,RC,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025093,2025,Round 16,16,2025-06-28,False,Catalans,Huddersfield,,S. Tomkins,tomkins,,FB,FB,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Catalans,Huddersfield
2025094,2025,Round 16,16,2025-06-28,False,Warrington,Hull FC,,L. Fitzgibbon,fitzgibbon,,R2R,R2R,1,starting lineup position,https://www.rugbyleagueproject.org/resources/RugbyLeague2025Annual.pdf,Rugby League Project 2025 Annual,Warrington,Hull FC
