match_id,season,round_label,round_number,date,home_team,home_team_score,away_team,away_team_score,is_final,venue,source_url,source,home_team_short,away_team_short
2026095,2026,Round 14,14,2026-06-13,Hull FC,36,Huddersfield,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Huddersfield
2026096,2026,Round 14,14,2026-06-13,Catalans,34,Castleford,28,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Castleford
2026097,2026,Round 14,14,2026-06-14,Bradford,12,Leigh,38,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,Leigh
2026098,2026,Round 14,14,2026-06-18,Warrington,6,Leeds,34,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Leeds
2026099,2026,Round 15,15,2026-06-19,Hull KR,22,Leigh,8,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,Leigh
2026100,2026,Round 15,15,2026-06-19,Hull FC,10,Wakefield Trinity,36,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Wakefield Trinity
2026101,2026,Round 15,15,2026-06-20,York,20,Wigan,72,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,York,Wigan
2026102,2026,Round 15,15,2026-06-20,Catalans,34,Bradford,24,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Bradford
2026103,2026,Round 15,15,2026-06-20,Castleford,36,Toulouse,18,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,Toulouse
2026104,2026,Round 15,15,2026-06-21,St Helens,38,Huddersfield,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,St Helens,Huddersfield
2026105,2026,Round 15,15,2026-06-25,Warrington,18,Catalans,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Warrington,Catalans
2026106,2026,Round 16,16,2026-06-26,Leeds,34,Hull KR,8,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Hull KR
2026107,2026,Round 16,16,2026-06-26,Castleford,14,York,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Castleford,York
2026108,2026,Round 16,16,2026-06-27,Hull FC,16,Wigan,20,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull FC,Wigan
2026109,2026,Round 16,16,2026-06-27,Toulouse,16,Leigh,40,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Toulouse,Leigh
2026110,2026,Round 16,16,2026-06-27,Bradford,10,St Helens,40,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Bradford,St Helens
2026111,2026,Round 16,16,2026-06-28,Wakefield Trinity,29,Huddersfield,23,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Huddersfield
2026112,2026,Round 16,16,2026-07-04,Huddersfield,24,York,36,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Huddersfield,York
2026113,2026,Round 17,17,2026-07-04,Hull KR,26,Hull FC,12,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Hull KR,Hull FC
2026114,2026,Round 17,17,2026-07-04,Leigh,24,Warrington,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leigh,Warrington
2026115,2026,Round 17,17,2026-07-04,Catalans,18,Toulouse,60,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Catalans,Toulouse
2026116,2026,Round 17,17,2026-07-05,Wakefield Trinity,48,Castleford,6,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wakefield Trinity,Castleford
2026117,2026,Round 17,17,2026-07-05,Leeds,50,Bradford,16,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Leeds,Bradford
2026118,2026,Round 17,17,2026-07-05,Wigan,16,St Helens,14,False,,https://www.rugbyleagueproject.org/seasons/super-league-2026/data.html,RLP 2026 data-page score snapshot,Wigan,St Helens
